old_path,new_path,action,notes
docs/accessanalyzer/12.0/admin/datacollector/fsaa/bulkimport.md,docs/accessanalyzer/12.0/data-collection/fsaa/bulk-import.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/certificatemanagement.md,docs/accessanalyzer/12.0/data-collection/fsaa/certificate-management.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/defaultscopingoptions.md,docs/accessanalyzer/12.0/data-collection/fsaa/default-scoping-options.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/defaultscopingoptions/filedetails.md,docs/accessanalyzer/12.0/data-collection/fsaa/default-scoping-options/file-details.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/defaultscopingoptions/fileproperties.md,docs/accessanalyzer/12.0/data-collection/fsaa/default-scoping-options/file-properties.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/defaultscopingoptions/scansettings.md,docs/accessanalyzer/12.0/data-collection/fsaa/default-scoping-options/scan-settings.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/manualcertificate.md,docs/accessanalyzer/12.0/data-collection/fsaa/manual-certificate.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/overview.md,docs/accessanalyzer/12.0/data-collection/fsaa/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/queryselection.md,docs/accessanalyzer/12.0/data-collection/fsaa/query-selection.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/scanserverselection.md,docs/accessanalyzer/12.0/data-collection/fsaa/scan-server-selection.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/scansettings.md,docs/accessanalyzer/12.0/data-collection/fsaa/scan-settings.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/scopingoptions.md,docs/accessanalyzer/12.0/data-collection/fsaa/scoping-options.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/scopingqueries.md,docs/accessanalyzer/12.0/data-collection/fsaa/scoping-queries.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/sddcriteria.md,docs/accessanalyzer/12.0/data-collection/fsaa/sdd-criteria.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/sensitivedatasettings.md,docs/accessanalyzer/12.0/data-collection/fsaa/sensitive-data-settings.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/standardtables.md,docs/accessanalyzer/12.0/data-collection/fsaa/standard-tables.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/updateservicesettings.md,docs/accessanalyzer/12.0/data-collection/fsaa/update-service-settings.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/fsaa/workflows.md,docs/accessanalyzer/12.0/data-collection/fsaa/workflows.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/grouppolicy/category.md,docs/accessanalyzer/12.0/data-collection/group-policy/category.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/grouppolicy/options.md,docs/accessanalyzer/12.0/data-collection/group-policy/options.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/grouppolicy/overview.md,docs/accessanalyzer/12.0/data-collection/group-policy/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/grouppolicy/policieslist.md,docs/accessanalyzer/12.0/data-collection/group-policy/policies-list.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/grouppolicy/summary.md,docs/accessanalyzer/12.0/data-collection/group-policy/summary.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/grouppolicy/target.md,docs/accessanalyzer/12.0/data-collection/group-policy/target.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/inifile/overview.md,docs/accessanalyzer/12.0/data-collection/ini-file/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/inifile/properties.md,docs/accessanalyzer/12.0/data-collection/ini-file/properties.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/inifile/summary.md,docs/accessanalyzer/12.0/data-collection/ini-file/summary.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/inifile/targetfiles.md,docs/accessanalyzer/12.0/data-collection/ini-file/target-files.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/ldap.md,docs/accessanalyzer/12.0/data-collection/ldap/index.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nis/category.md,docs/accessanalyzer/12.0/data-collection/nis/category.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nis/configurejob.md,docs/accessanalyzer/12.0/data-collection/nis/configure-job.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nis/overview.md,docs/accessanalyzer/12.0/data-collection/nis/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nis/query.md,docs/accessanalyzer/12.0/data-collection/nis/query.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nis/results.md,docs/accessanalyzer/12.0/data-collection/nis/results.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nis/settings.md,docs/accessanalyzer/12.0/data-collection/nis/settings.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nis/sidmappings.md,docs/accessanalyzer/12.0/data-collection/nis/sid-mappings.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nis/standardtables.md,docs/accessanalyzer/12.0/data-collection/nis/standard-tables.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nis/summary.md,docs/accessanalyzer/12.0/data-collection/nis/summary.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nosql/category.md,docs/accessanalyzer/12.0/data-collection/nosql/category.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nosql/configurejob.md,docs/accessanalyzer/12.0/data-collection/nosql/configure-job.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nosql/criteria.md,docs/accessanalyzer/12.0/data-collection/nosql/criteria.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nosql/filter.md,docs/accessanalyzer/12.0/data-collection/nosql/filter.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nosql/options.md,docs/accessanalyzer/12.0/data-collection/nosql/options.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nosql/overview.md,docs/accessanalyzer/12.0/data-collection/nosql/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nosql/results.md,docs/accessanalyzer/12.0/data-collection/nosql/results.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/nosql/summary.md,docs/accessanalyzer/12.0/data-collection/nosql/summary.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/overview.md,docs/accessanalyzer/12.0/data-collection/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/passwordsecurity/category.md,docs/accessanalyzer/12.0/data-collection/password-security/category.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/passwordsecurity/dictionaries.md,docs/accessanalyzer/12.0/data-collection/password-security/dictionaries.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/passwordsecurity/options.md,docs/accessanalyzer/12.0/data-collection/password-security/options.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/passwordsecurity/overview.md,docs/accessanalyzer/12.0/data-collection/password-security/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/passwordsecurity/results.md,docs/accessanalyzer/12.0/data-collection/password-security/results.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/passwordsecurity/summary.md,docs/accessanalyzer/12.0/data-collection/password-security/summary.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/permissionmatrix.md,docs/accessanalyzer/12.0/data-collection/permission-matrix/index.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/powershell/editquery.md,docs/accessanalyzer/12.0/data-collection/powershell/edit-query.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/powershell/options.md,docs/accessanalyzer/12.0/data-collection/powershell/options.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/powershell/overview.md,docs/accessanalyzer/12.0/data-collection/powershell/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/powershell/results.md,docs/accessanalyzer/12.0/data-collection/powershell/results.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/powershell/sampleserver.md,docs/accessanalyzer/12.0/data-collection/powershell/sample-server.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/powershell/summary.md,docs/accessanalyzer/12.0/data-collection/powershell/summary.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/registry.md,docs/accessanalyzer/12.0/data-collection/registry/index.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/script/add.md,docs/accessanalyzer/12.0/data-collection/script/add.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/script/editor.md,docs/accessanalyzer/12.0/data-collection/script/editor.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/script/example1.md,docs/accessanalyzer/12.0/data-collection/script/example-1.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/script/example2.md,docs/accessanalyzer/12.0/data-collection/script/example-2.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/script/methodsproperties.md,docs/accessanalyzer/12.0/data-collection/script/methods-properties.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/script/overview.md,docs/accessanalyzer/12.0/data-collection/script/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/script/properties.md,docs/accessanalyzer/12.0/data-collection/script/properties.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/script/reference.md,docs/accessanalyzer/12.0/data-collection/script/reference.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/script/run.md,docs/accessanalyzer/12.0/data-collection/script/run.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/services.md,docs/accessanalyzer/12.0/data-collection/services/index.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/smartlog/collectionmethod.md,docs/accessanalyzer/12.0/data-collection/smart-log/collection-method.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/smartlog/criteria.md,docs/accessanalyzer/12.0/data-collection/smart-log/criteria.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/smartlog/eventlogoptions.md,docs/accessanalyzer/12.0/data-collection/smart-log/event-log-options.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/smartlog/logstate.md,docs/accessanalyzer/12.0/data-collection/smart-log/log-state.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/smartlog/logtype.md,docs/accessanalyzer/12.0/data-collection/smart-log/log-type.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/smartlog/overview.md,docs/accessanalyzer/12.0/data-collection/smart-log/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/smartlog/results.md,docs/accessanalyzer/12.0/data-collection/smart-log/results.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/smartlog/samplehost.md,docs/accessanalyzer/12.0/data-collection/smart-log/sample-host.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/smartlog/summary.md,docs/accessanalyzer/12.0/data-collection/smart-log/summary.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/smartlog/targetlog.md,docs/accessanalyzer/12.0/data-collection/smart-log/target-log.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/smartlog/targetlogtype/filedetectionlog.md,docs/accessanalyzer/12.0/data-collection/smart-log/target-log-type/file-detection-log.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/smartlog/targetlogtype/windowseventlog.md,docs/accessanalyzer/12.0/data-collection/smart-log/target-log-type/windows-event-log.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/activitydatescope.md,docs/accessanalyzer/12.0/data-collection/spaa/activity-date-scope.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/activityloglocations.md,docs/accessanalyzer/12.0/data-collection/spaa/activity-log-locations.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/additionalscoping.md,docs/accessanalyzer/12.0/data-collection/spaa/additional-scoping.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/agentsettings.md,docs/accessanalyzer/12.0/data-collection/spaa/agent-settings.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/bulkimportsettings.md,docs/accessanalyzer/12.0/data-collection/spaa/bulk-import-settings.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/category.md,docs/accessanalyzer/12.0/data-collection/spaa/category.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/configurejob.md,docs/accessanalyzer/12.0/data-collection/spaa/configure-job.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/dlpauditsettings.md,docs/accessanalyzer/12.0/data-collection/spaa/dlp-audit-settings.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/droptables.md,docs/accessanalyzer/12.0/data-collection/spaa/drop-tables.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/overview.md,docs/accessanalyzer/12.0/data-collection/spaa/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/results.md,docs/accessanalyzer/12.0/data-collection/spaa/results.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/scanscopingoptions.md,docs/accessanalyzer/12.0/data-collection/spaa/scan-scoping-options.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/selectdlpcriteria.md,docs/accessanalyzer/12.0/data-collection/spaa/select-dlp-criteria.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/settings.md,docs/accessanalyzer/12.0/data-collection/spaa/settings.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/standardtables.md,docs/accessanalyzer/12.0/data-collection/spaa/standard-tables.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/summary.md,docs/accessanalyzer/12.0/data-collection/spaa/summary.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/spaa/testaccess.md,docs/accessanalyzer/12.0/data-collection/spaa/test-access.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/sql/category.md,docs/accessanalyzer/12.0/data-collection/sql/category.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/sql/configurejob.md,docs/accessanalyzer/12.0/data-collection/sql/configure-job.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/sql/criteria.md,docs/accessanalyzer/12.0/data-collection/sql/criteria.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/sql/customqueryoracle.md,docs/accessanalyzer/12.0/data-collection/sql/custom-query-oracle.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/sql/customquerysql.md,docs/accessanalyzer/12.0/data-collection/sql/custom-query-sql.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/sql/filter.md,docs/accessanalyzer/12.0/data-collection/sql/filter.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/sql/options.md,docs/accessanalyzer/12.0/data-collection/sql/options.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/sql/overview.md,docs/accessanalyzer/12.0/data-collection/sql/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/sql/results.md,docs/accessanalyzer/12.0/data-collection/sql/results.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/sql/rowkey.md,docs/accessanalyzer/12.0/data-collection/sql/row-key.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/sql/settings.md,docs/accessanalyzer/12.0/data-collection/sql/settings.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/sql/summary.md,docs/accessanalyzer/12.0/data-collection/sql/summary.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/systeminfo/category.md,docs/accessanalyzer/12.0/data-collection/system-info/category.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/systeminfo/filetypes.md,docs/accessanalyzer/12.0/data-collection/system-info/file-types.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/systeminfo/jobscope.md,docs/accessanalyzer/12.0/data-collection/system-info/job-scope.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/systeminfo/options.md,docs/accessanalyzer/12.0/data-collection/system-info/options.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/systeminfo/overview.md,docs/accessanalyzer/12.0/data-collection/system-info/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/systeminfo/probableowner.md,docs/accessanalyzer/12.0/data-collection/system-info/probable-owner.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/systeminfo/results.md,docs/accessanalyzer/12.0/data-collection/system-info/results.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/systeminfo/shareslist.md,docs/accessanalyzer/12.0/data-collection/system-info/shares-list.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/systeminfo/summary.md,docs/accessanalyzer/12.0/data-collection/system-info/summary.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/systeminfo/vipmembership.md,docs/accessanalyzer/12.0/data-collection/system-info/vip-membership.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/textsearch/advancedcriteria.md,docs/accessanalyzer/12.0/data-collection/text-search/advanced-criteria.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/textsearch/overview.md,docs/accessanalyzer/12.0/data-collection/text-search/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/textsearch/results.md,docs/accessanalyzer/12.0/data-collection/text-search/results.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/textsearch/searchcriteria.md,docs/accessanalyzer/12.0/data-collection/text-search/search-criteria.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/textsearch/sourcefiles.md,docs/accessanalyzer/12.0/data-collection/text-search/source-files.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/textsearch/summary.md,docs/accessanalyzer/12.0/data-collection/text-search/summary.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/unix/editscript.md,docs/accessanalyzer/12.0/data-collection/unix/edit-script.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/unix/input.md,docs/accessanalyzer/12.0/data-collection/unix/input.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/unix/overview.md,docs/accessanalyzer/12.0/data-collection/unix/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/unix/parsing.md,docs/accessanalyzer/12.0/data-collection/unix/parsing.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/unix/results.md,docs/accessanalyzer/12.0/data-collection/unix/results.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/unix/settings.md,docs/accessanalyzer/12.0/data-collection/unix/settings.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/usersgroups/category/groups.md,docs/accessanalyzer/12.0/data-collection/users-groups/category/groups.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/usersgroups/category/security.md,docs/accessanalyzer/12.0/data-collection/users-groups/category/security.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/usersgroups/category/users.md,docs/accessanalyzer/12.0/data-collection/users-groups/category/users.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/usersgroups/overview.md,docs/accessanalyzer/12.0/data-collection/users-groups/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/usersgroups/results.md,docs/accessanalyzer/12.0/data-collection/users-groups/results.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/usersgroups/summary.md,docs/accessanalyzer/12.0/data-collection/users-groups/summary.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/wmicollector/classes.md,docs/accessanalyzer/12.0/data-collection/wmi-collector/classes.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/wmicollector/overview.md,docs/accessanalyzer/12.0/data-collection/wmi-collector/overview.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/wmicollector/properties.md,docs/accessanalyzer/12.0/data-collection/wmi-collector/properties.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/wmicollector/samplehost.md,docs/accessanalyzer/12.0/data-collection/wmi-collector/sample-host.md,keep,
docs/accessanalyzer/12.0/admin/datacollector/wmicollector/summary.md,docs/accessanalyzer/12.0/data-collection/wmi-collector/summary.md,keep,
docs/accessanalyzer/12.0/admin/hostdiscovery/activities.md,docs/accessanalyzer/12.0/host-management/discovery/activities.md,keep,
docs/accessanalyzer/12.0/admin/hostdiscovery/log.md,docs/accessanalyzer/12.0/host-management/discovery/log.md,keep,
docs/accessanalyzer/12.0/admin/hostdiscovery/overview.md,docs/accessanalyzer/12.0/host-management/discovery/overview.md,keep,
docs/accessanalyzer/12.0/admin/hostdiscovery/queries.md,docs/accessanalyzer/12.0/host-management/discovery/queries.md,keep,
docs/accessanalyzer/12.0/admin/hostdiscovery/wizard/addomaincontrollers.md,docs/accessanalyzer/12.0/host-management/discovery/wizard/ad-domain-controllers.md,keep,
docs/accessanalyzer/12.0/admin/hostdiscovery/wizard/adexchange.md,docs/accessanalyzer/12.0/host-management/discovery/wizard/ad-exchange.md,keep,
docs/accessanalyzer/12.0/admin/hostdiscovery/wizard/adgeneral.md,docs/accessanalyzer/12.0/host-management/discovery/wizard/ad-general.md,keep,
docs/accessanalyzer/12.0/admin/hostdiscovery/wizard/csv.md,docs/accessanalyzer/12.0/host-management/discovery/wizard/csv.md,keep,
docs/accessanalyzer/12.0/admin/hostdiscovery/wizard/database.md,docs/accessanalyzer/12.0/host-management/discovery/wizard/database.md,keep,
docs/accessanalyzer/12.0/admin/hostdiscovery/wizard/ipnetwork.md,docs/accessanalyzer/12.0/host-management/discovery/wizard/ip-network.md,keep,
docs/accessanalyzer/12.0/admin/hostdiscovery/wizard/overview.md,docs/accessanalyzer/12.0/host-management/discovery/wizard/overview.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/add.md,docs/accessanalyzer/12.0/host-management/actions/add.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/deletehost.md,docs/accessanalyzer/12.0/host-management/actions/delete-host.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/deletelist.md,docs/accessanalyzer/12.0/host-management/actions/delete-list.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/editlist.md,docs/accessanalyzer/12.0/host-management/actions/edit-list.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/editquery.md,docs/accessanalyzer/12.0/host-management/actions/edit-query.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/export.md,docs/accessanalyzer/12.0/host-management/actions/export.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/importhost.md,docs/accessanalyzer/12.0/host-management/actions/import-host.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/importlocation.md,docs/accessanalyzer/12.0/host-management/actions/import-location.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/overview.md,docs/accessanalyzer/12.0/host-management/actions/overview.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/refresh.md,docs/accessanalyzer/12.0/host-management/actions/refresh.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/rename.md,docs/accessanalyzer/12.0/host-management/actions/rename.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/savetolist.md,docs/accessanalyzer/12.0/host-management/actions/save-to-list.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/saveview.md,docs/accessanalyzer/12.0/host-management/actions/save-view.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/schedule.md,docs/accessanalyzer/12.0/host-management/actions/schedule.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/suspend.md,docs/accessanalyzer/12.0/host-management/actions/suspend.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/viewhost.md,docs/accessanalyzer/12.0/host-management/actions/view-host.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/actions/viewquery.md,docs/accessanalyzer/12.0/host-management/actions/view-query.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/datagrid.md,docs/accessanalyzer/12.0/host-management/data-grid.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/lists.md,docs/accessanalyzer/12.0/host-management/lists.md,keep,
docs/accessanalyzer/12.0/admin/hostmanagement/overview.md,docs/accessanalyzer/12.0/host-management/overview.md,keep,
docs/accessanalyzer/12.0/admin/jobs/features.md,docs/accessanalyzer/12.0/administration/job-management/features.md,keep,
docs/accessanalyzer/12.0/admin/jobs/group/connection.md,docs/accessanalyzer/12.0/administration/job-management/group/connection.md,keep,
docs/accessanalyzer/12.0/admin/jobs/group/history.md,docs/accessanalyzer/12.0/administration/job-management/group/history.md,keep,
docs/accessanalyzer/12.0/admin/jobs/group/hostlistsassignment.md,docs/accessanalyzer/12.0/administration/job-management/group/host-lists-assignment.md,keep,
docs/accessanalyzer/12.0/admin/jobs/group/overview.md,docs/accessanalyzer/12.0/administration/job-management/group/overview.md,keep,
docs/accessanalyzer/12.0/admin/jobs/group/reporting.md,docs/accessanalyzer/12.0/administration/job-management/group/reporting.md,keep,
docs/accessanalyzer/12.0/admin/jobs/group/settings.md,docs/accessanalyzer/12.0/administration/job-management/group/settings.md,keep,
docs/accessanalyzer/12.0/admin/jobs/group/storage.md,docs/accessanalyzer/12.0/administration/job-management/group/storage.md,keep,
docs/accessanalyzer/12.0/admin/jobs/instantiate.md,docs/accessanalyzer/12.0/administration/job-management/instantiate.md,keep,
docs/accessanalyzer/12.0/admin/jobs/instantjobs/ad_passwordexpirationnotification.md,docs/accessanalyzer/12.0/administration/job-management/instant-jobs/ad-password-expiration-notification.md,keep,
docs/accessanalyzer/12.0/admin/jobs/instantjobs/ex_registerazureappauth.md,docs/accessanalyzer/12.0/administration/job-management/instant-jobs/ex-register-azure-app-auth.md,keep,
docs/accessanalyzer/12.0/admin/jobs/instantjobs/fs_defend_sdd.md,docs/accessanalyzer/12.0/administration/job-management/instant-jobs/fs-defend-sdd.md,keep,
docs/accessanalyzer/12.0/admin/jobs/instantjobs/fs_migrateschema.md,docs/accessanalyzer/12.0/administration/job-management/instant-jobs/fs-migrate-schema.md,keep,
docs/accessanalyzer/12.0/admin/jobs/instantjobs/overview.md,docs/accessanalyzer/12.0/administration/job-management/instant-jobs/overview.md,keep,
docs/accessanalyzer/12.0/admin/jobs/instantjobs/sas_executionstatistics.md,docs/accessanalyzer/12.0/administration/job-management/instant-jobs/sas-execution-statistics.md,keep,
docs/accessanalyzer/12.0/admin/jobs/instantjobs/sp_registerazureappauth.md,docs/accessanalyzer/12.0/administration/job-management/instant-jobs/sp-register-azure-app-auth.md,keep,
docs/accessanalyzer/12.0/admin/jobs/instantjobs/sp_removehost.md,docs/accessanalyzer/12.0/administration/job-management/instant-jobs/sp-remove-host.md,keep,
docs/accessanalyzer/12.0/admin/jobs/job/configure/actions.md,docs/accessanalyzer/12.0/administration/job-management/job/configure/actions.md,keep,
docs/accessanalyzer/12.0/admin/jobs/job/configure/analysis.md,docs/accessanalyzer/12.0/administration/job-management/job/configure/analysis.md,keep,
docs/accessanalyzer/12.0/admin/jobs/job/configure/analysiscustomizableparameters.md,docs/accessanalyzer/12.0/administration/job-management/job/configure/analysis-customizable-parameters.md,keep,
docs/accessanalyzer/12.0/admin/jobs/job/configure/hosts.md,docs/accessanalyzer/12.0/administration/job-management/job/configure/hosts.md,keep,
docs/accessanalyzer/12.0/admin/jobs/job/configure/overview.md,docs/accessanalyzer/12.0/administration/job-management/job/configure/overview.md,keep,
docs/accessanalyzer/12.0/admin/jobs/job/configure/queries.md,docs/accessanalyzer/12.0/administration/job-management/job/configure/queries.md,keep,
docs/accessanalyzer/12.0/admin/jobs/job/configure/reports.md,docs/accessanalyzer/12.0/administration/job-management/job/configure/reports.md,keep,
docs/accessanalyzer/12.0/admin/jobs/job/create.md,docs/accessanalyzer/12.0/administration/job-management/job/create.md,keep,
docs/accessanalyzer/12.0/admin/jobs/job/disableenable.md,docs/accessanalyzer/12.0/administration/job-management/job/disable-enable.md,keep,
docs/accessanalyzer/12.0/admin/jobs/job/overview.md,docs/accessanalyzer/12.0/administration/job-management/job/overview.md,keep,
